time,ppg_1_green,ppg_1_red,ppg_1_ir,ppg_2_green,ppg_2_red,ppg_2_ir
75.48,0.3682725029434065,0.5018472598382228,0.4667601582746267,0.795955822358411,0.29022479630841613,0.4058780709355004
75.485,0.3615405150537579,0.4912424348398745,0.4681980737169972,0.7808853787779046,0.2677811453356257,0.38098564056431955
75.49,0.3585874877022085,0.4853791348962963,0.4693154118430493,0.7660705640169673,0.24849652565815575,0.3594332344748519
75.495,0.35735922044377944,0.490405499653198,0.46417242900241795,0.7520434894354098,0.2313669601137885,0.34162077863497925
75.5,0.3520956291488748,0.49722438122371004,0.4535824220880062,0.7391976128823542,0.21791673715878826,0.3276918189989975
75.505,0.344163584769083,0.4947036448649938,0.4456477991798383,0.72828470799637,0.20964616885271076,0.31694027092332505
75.51,0.34040022256987634,0.4862632827628188,0.4448290212400741,0.719046484931863,0.2047992625946474,0.30871390501435036
75.515,0.34138207226648043,0.482489670692649,0.4461065961272932,0.7100270180665916,0.19989056304986888,0.3025949534418282
75.52,0.3406929550847166,0.4833553950817785,0.4434176070523576,0.7006177405575583,0.193976233734689,0.29792347288316207
75.525,0.33673823126765606,0.4802872119551663,0.4386290079942652,0.6920159151758882,0.1891588512676846,0.2942982634381815
75.53,0.3356029546957416,0.47260410041678297,0.4368970803749412,0.6855706174765502,0.1869423460267983,0.29233536205857674
75.535,0.33934524652964776,0.46900811965606654,0.4371677157838962,0.6813421260022872,0.18642261409505917,0.29281497408512985
75.54,0.3409325070608533,0.4728121352086098,0.4340896731805251,0.6786307805383259,0.18658222323564672,0.29525780212102204
75.545,0.33573509308014765,0.47696978975425813,0.42758164568513773,0.6766664497010818,0.18819569033649347,0.29844649633094056
75.55,0.3296084060448693,0.4755091576923213,0.42352691645000057,0.674523088892651,0.19225224164936802,0.3021500307075937
75.555,0.3290720555664475,0.4707849040744843,0.42463981229878284,0.6717987856697755,0.19788824207239036,0.30707769493768067
75.56,0.33071340581860326,0.4673773447704114,0.4266275817030278,0.6698119796988145,0.20319748618616879,0.31320067758437375
75.565,0.3282878118955488,0.46627816110672043,0.4248651472067275,0.6706823001697922,0.20747000662391352,0.31953471385890647
75.57,0.3247020305469093,0.4665813901969051,0.420119278608325,0.674555518037221,0.21174484549346728,0.3258369986587786
75.575,0.3277187632300116,0.4664253759880153,0.4159898739908379,0.678914344892494,0.21747243205346495,0.33315593571636376
75.58,0.3369030530780785,0.46209722946743115,0.41459245544490136,0.6812935736314472,0.22511536188816658,0.34215536340048663
75.585,0.3440645228928281,0.4532378530193323,0.4162417969214587,0.6817059929649095,0.23380761835778355,0.35205108903738935
75.59,0.3457332709707601,0.4482785110440486,0.41982489455687355,0.681906124140012,0.24219437681281641,0.36188943554470404
